pointID,TAS,PRE,RSDS,VPD,DEPTH,SAND,CLAY,SOC,CEC,PH,DEM,Aspect,Slope
4514,263,1918,170,12535,200,3796,4085,1517,1069,452,126.769,169.111,3.83379
4515,263,1917,170,12515,200,3754,4108,1394,1073,449,143.53,173.877,5.89185
4516,263,1919,170,12544,200,3694,4116,1394,1025,448,140.798,161.573,3.75803
4517,263,1921,170,12514,200,3684,4034,1355,978,449,150.015,192.877,6.22206
4518,263,1923,170,12519,200,3613,4205,1402,951,451,150.183,164.087,4.47045
4519,264,1923,170,12577,200,3654,4133,1415,946,448,138.702,148.569,4.07356
4520,264,1919,170,12601,200,3752,4021,1464,950,448,134.675,151.421,4.26459
4521,263,1916,170,12573,200,3762,4009,1400,975,453,134.675,151.421,4.26459
4522,263,1913,170,12551,200,3762,4009,1405,975,453,147.74,185.673,5.81508
4523,264,1908,170,12613,200,3684,4006,1438,985,454,159.926,158.116,7.30444
4524,264,1904,170,12602,200,3567,4061,1404,999,454,135.946,168.429,4.34896
4525,264,1901,170,12603,200,3561,4110,1245,1011,454,138.539,169.731,4.23111
4526,263,1900,170,12580,200,3605,4280,1245,1018,454,140.333,187.403,3.8601
4527,262,1900,170,12509,200,3676,4229,1299,968,452,156.949,196.51,4.50134
4528,262,1899,170,12525,200,3671,4018,1330,951,452,157.933,172.924,4.92393
4529,263,1898,170,12556,200,3663,4018,1305,947,454,157.724,154.873,4.4691
4530,263,1898,171,12563,200,3691,4081,1346,934,457,153.017,171.634,4.20581
4531,263,1899,171,12572,200,3742,4055,1447,965,452,147.491,185.131,4.38316
4532,262,1902,171,12529,200,3742,4055,1425,965,452,162.884,185.13,6.57637
4533,261,1907,171,12464,200,3678,4087,1444,1012,451,176.223,129.724,6.40652
4534,262,1910,171,12491,200,3548,4202,1428,1072,453,176.223,129.724,6.40652
4535,261,1914,171,12435,200,3685,4051,1491,990,450,161.299,154.931,3.80071
4536,262,1919,171,12448,200,3715,4026,1491,939,453,167.24,182.85,7.06925
4537,261,1926,171,12363,200,3719,3987,1546,931,454,172.093,165.6,7.17148
4538,260,1933,171,12299,200,3626,3953,1476,1004,457,191.24,188.586,8.98691
4539,261,1941,171,12318,200,3522,4080,1616,1034,456,189.382,140.894,5.58736
4540,261,1949,171,12287,200,3596,4009,1497,1014,453,183,175.773,5.57677
4541,261,1955,171,12303,200,3804,3872,1471,913,454,178.73,157.848,4.61297
4601,257,2026,166,11459,200,3737,4376,1467,1153,450,204.396,159.205,4.50812
4602,257,2045,166,11427,200,3851,4333,1414,993,448,201.889,173.237,4.47531
4603,256,2065,166,11377,200,3722,4284,1490,962,446,203.064,182.954,4.7514
4604,256,2084,166,11329,200,3722,4284,1438,962,446,217.221,173.571,4.7611
4605,256,2100,166,11303,200,3770,4331,1412,960,447,219.628,183.716,4.59351
4606,256,2112,166,11285,200,3888,4264,1469,1019,445,207.009,152.114,5.02232
4607,257,2118,166,11294,200,3863,4323,1469,1018,449,207.009,152.114,5.02232
4608,257,2117,166,11310,200,3964,4293,1489,1015,450,189.967,154.847,4.26117
4609,257,2113,166,11324,200,3965,4161,1457,966,450,183.419,163.37,4.59409
4610,257,2099,166,11368,200,3861,4127,1441,972,455,178.974,174.186,4.4247
4611,256,2097,166,11362,200,3768,4152,1424,962,456,192.406,190.318,4.21307
4612,256,2097,166,11364,200,3824,4169,1481,971,456,201.846,184.898,4.64908
4613,255,2103,166,11338,200,3792,4159,1511,962,447,214.466,196.024,4.67623
4614,255,2113,166,11307,200,3792,4159,1584,962,447,217.106,183.98,6.81127
4615,254,2129,165,11249,200,3604,4376,1697,928,448,238.36,178.775,11.4324
4616,254,2146,165,11217,200,3541,4304,1677,924,452,229.27,194.146,10.2444
4617,252,2163,165,11123,200,3575,4356,1677,970,453,266.878,208.081,13.952
4618,252,2180,165,11105,200,3678,4530,1744,867,450,287.389,139.01,14.8853
4619,253,2197,165,11113,200,4112,4411,1691,945,452,263.456,182.118,11.7696
4620,254,2213,165,11104,200,4152,4353,1595,991,458,263.456,182.118,11.7696
4621,255,2229,164,11086,200,3940,4537,1521,949,460,250.849,155.811,9.94574
4622,253,2257,164,10975,200,3584,4696,1536,946,449,231.535,177.114,6.40473
4623,254,2269,164,10978,200,3738,4594,1505,1015,447,253.388,159.867,9.53878
4624,253,2276,164,10938,200,3738,4594,1491,1015,447,259.817,186.679,12.4056
4625,255,2280,164,10980,200,3696,4505,1469,926,457,228.133,152.229,9.26939
4626,256,2278,164,10986,200,4030,4378,1437,957,456,213.695,161.845,6.44188
4627,255,2272,165,10974,200,4039,4388,1437,890,456,220.747,200.681,7.63648
4628,256,2263,165,11011,200,3838,4477,1478,919,450,215.156,175.919,6.93999
4629,256,2250,165,11038,200,3950,4554,1414,966,448,216.605,189.214,6.60177
4630,255,2235,165,11061,200,4097,4541,1397,956,449,228.474,181.482,10.4425
4631,255,2219,166,11097,200,4066,4432,1466,978,450,219.92,153.942,6.8883
4632,256,2200,166,11147,200,4096,4497,1440,961,448,215.983,166.409,6.2202
4633,256,2178,166,11214,200,3969,4652,1469,908,449,215.983,166.409,6.2202
4634,257,2153,167,11301,200,3969,4652,1621,908,449,206.41,154.674,5.93879
4635,257,2106,167,11409,200,3869,4619,1476,971,448,184.828,173.141,4.4087
4636,257,2086,167,11455,200,3838,4474,1514,1014,446,192.15,162.924,4.06156
4637,257,2070,167,11490,200,3874,4418,1514,989,442,195.732,168.711,4.48852
4638,256,2059,167,11508,200,3829,4436,1548,991,444,200.391,178.886,5.04757
4639,256,2051,167,11519,200,3887,4451,1503,956,442,211.643,190.681,4.63294
4640,256,2045,167,11526,200,3863,4385,1459,836,447,215.619,156.187,3.98303
4641,256,2041,167,11547,200,3712,4408,1435,896,444,215.787,159.96,3.91671
4642,256,2035,167,11588,200,3627,4477,1492,971,440,205.033,147.642,4.2655
4643,256,2029,167,11585,200,3647,4395,1508,952,444,202.03,170.467,4.34491
4644,256,2022,167,11592,200,3647,4395,1523,952,444,215.319,204.922,4.32069
4645,255,2013,167,11579,200,3802,4359,1533,994,450,215.319,204.922,4.32069
4646,255,2006,167,11594,200,3748,4384,1512,1023,452,219.361,172.706,5.16402
4647,255,2005,167,11596,200,3801,4388,1512,1019,453,208.862,179.758,4.21268
4648,255,2014,167,11567,200,3482,4762,1503,1124,452,218.79,181.376,5.57819
4649,253,2029,167,11441,200,3562,4707,1531,1104,450,232.289,210.905,7.68824
4650,253,2050,166,11420,200,3491,4675,1693,972,452,256.783,197.864,12.0652
4651,254,2073,166,11405,200,3478,4608,1552,958,452,287.658,159.023,13.2838
4652,255,2097,166,11380,200,3631,4597,1555,1012,456,229.023,146.401,6.7343
4653,256,2120,166,11364,200,3781,4427,1502,1018,456,220.336,189.425,5.50595
4654,256,2141,165,11317,200,3781,4427,1525,1018,456,233.129,162.984,7.95805
4655,255,2160,165,11271,200,3755,4488,1508,1026,458,236.457,194.763,6.99381
4656,255,2177,165,11223,200,3776,4505,1489,1010,452,240.987,169.516,5.57968
4657,254,2193,165,11166,200,3560,4726,1489,877,449,265.538,166.057,8.25011
4658,254,2208,165,11153,200,3471,4772,1462,780,444,265.538,166.057,8.25011
4659,254,2237,164,11114,200,3459,4680,1415,736,444,259.232,177.566,7.07475
4660,254,2249,164,11086,200,3664,4518,1408,726,444,242.089,155.97,4.41031
4661,251,2257,164,10969,200,3469,4537,1502,754,443,275.866,217.533,9.82698
4662,254,2261,164,11076,200,3294,4828,1668,739,442,268.988,157.514,10.3582
4663,255,2262,165,11112,200,3629,4612,1549,738,440,241.762,160.701,8.53061
4664,256,2260,164,11142,200,3629,4612,1571,738,440,203.563,179.292,7.87519
4665,254,2257,164,11096,200,3550,4651,1748,808,442,239.41,202.982,7.39879
4666,253,2253,164,11057,200,3598,4686,1694,852,450,266.191,183.739,9.66504
4667,252,2252,164,11009,200,3574,4578,1694,915,450,283.232,193.027,10.1192
4668,250,2250,165,10936,200,3460,4699,1758,935,452,300.944,161.267,12.0431
4669,252,2248,165,11047,200,3617,4542,1782,932,443,295.825,144.235,12.1198
4670,255,2243,165,11165,200,3768,4560,1710,909,443,241.219,182.314,12.1319
4671,257,2235,165,11238,200,4047,4397,1515,815,438,241.219,182.314,12.1319
4672,255,2213,166,11231,200,3851,4469,1699,903,436,216.52,195.532,8.66638
4673,257,2199,166,11318,200,3851,4469,1540,903,436,238.374,142.207,12.4597
4674,258,2182,166,11358,200,3970,4261,1441,994,442,202.395,154.857,5.51859
4675,258,2166,166,11396,200,4067,4286,1437,1080,443,199.541,165.13,4.40677
4676,258,2150,166,11443,200,4068,4350,1722,1079,444,192.81,169.874,4.37197
4677,258,2138,166,11482,200,3970,4482,1722,992,441,185.02,157.839,3.96687
4678,258,2130,166,11505,200,4109,4337,1423,970,441,190.977,159.068,5.60129
4679,258,2127,166,11502,200,4385,4238,1468,956,442,195.41,196.945,4.60047
4680,257,2126,166,11494,200,4118,4407,1612,1033,450,198.023,153.403,5.46927
4681,256,2128,166,11465,200,3784,4356,1673,1089,452,212.779,170.26,6.6913
4682,258,2132,166,11501,200,4084,4156,1595,1045,450,199.662,163.801,5.21919
4683,257,2137,166,11488,200,4084,4156,1554,1045,450,207.222,178.608,5.34322
4684,258,2139,167,11526,200,4308,4200,1423,941,443,199.792,145.516,4.8464
4685,258,2136,167,11524,200,4105,4305,1494,899,448,191.609,196.257,5.89894
4686,257,2130,167,11528,200,4093,4274,1494,920,446,194.644,167.464,6.38653
4687,257,2122,167,11537,200,3905,4226,1528,953,448,208.014,189.131,7.36188
4688,258,2113,167,11596,200,3773,4347,1754,931,448,194.891,173.956,5.93432
4689,259,2106,167,11649,200,3903,4141,1421,954,448,193.11,168.487,6.40555
4690,259,2099,168,11682,200,3932,4152,1572,950,448,172.942,166.934,5.07215
4691,259,2093,168,11699,200,4026,4241,1473,930,453,177.003,170.079,5.74113
4692,260,2088,168,11763,200,4045,4255,1454,915,453,168.239,150.386,4.87948
4693,259,2084,168,11766,200,4045,4255,1468,915,453,169.986,177.638,4.65325
4694,260,2080,168,11798,200,4122,4229,1429,928,453,165.924,165.596,4.36294
4695,259,2077,168,11814,200,4231,4088,1482,957,452,167.054,173.806,5.18454
4696,260,2073,168,11846,200,3885,4205,1482,964,452,165.527,169.737,4.75134
4697,260,2062,168,11917,200,3900,4269,1485,881,451,150.388,163.102,4.53566
4698,261,2056,169,11944,200,3906,4283,1426,939,447,157.276,178.837,4.59515
4699,262,2049,169,12006,200,3949,4188,1369,929,446,150.395,152.175,5.21575
4700,262,2042,169,12049,200,3892,4051,1320,953,444,141.691,168.659,4.13997
4701,262,2035,169,12086,200,3880,3984,1413,950,446,136.429,172.248,4.44721
4702,263,2028,169,12119,200,3847,3942,1585,901,448,139.444,149.804,3.78265
4703,262,2023,169,12137,200,3847,3942,1484,901,448,132.956,159.614,3.97397
4704,262,2017,169,12148,200,3779,4033,1483,907,448,133.707,173.532,4.4564
4705,262,2012,169,12173,200,3699,4087,1534,1011,450,139.609,169.753,4.15287
4706,262,2006,169,12178,200,3650,4086,1534,1000,454,137.61,168.085,4.58937
4707,263,1999,169,12251,200,3639,4214,1521,970,454,126.543,165.219,4.2077
4708,263,1990,169,12263,200,3516,4210,1697,990,453,135.099,179.802,4.85409
4709,262,1969,169,12298,200,3500,4223,1816,990,450,142.605,176.478,4.06667
4710,263,1955,170,12367,200,3475,4131,1567,1003,450,145.326,173.057,4.52894
4711,264,1941,169,12444,200,3628,4037,1529,1073,458,135.655,140.995,4.49126
4712,263,1930,169,12458,200,3725,4299,3037,1128,465,121.543,145.265,3.30201
4713,262,1924,169,12401,200,3725,4299,2421,1128,465,131.801,163.579,7.53542
4714,262,1920,169,12432,200,3722,4251,1652,1125,460,150.974,187.991,6.27983
4715,262,1919,169,12424,200,3615,4244,1672,1086,460,163.203,184.704,8.63733
4716,263,1922,169,12474,200,3526,4249,1672,1049,458,154.842,146.992,5.51633
4717,263,1925,169,12479,200,3515,4111,1510,1000,454,149.363,164.773,3.9079
4718,263,1929,170,12467,200,3673,4172,1349,973,452,158.191,183.485,6.0265
4719,263,1931,170,12509,200,3608,4234,1307,955,453,140.63,155.81,3.69103
4720,264,1932,170,12517,200,3572,4354,1330,946,453,140.672,157.012,4.16628
4721,263,1929,170,12494,200,3477,4289,1299,937,452,136.388,167.21,3.87622
4722,263,1926,170,12472,200,3551,4160,1360,954,449,140.933,184.87,4.09679
4723,263,1920,170,12493,200,3551,4160,1375,954,449,152.169,188.506,4.73514
4724,263,1915,170,12489,200,3642,4033,1292,984,449,152.863,168.254,4.4705
4725,263,1910,170,12536,200,3699,3955,1276,961,446,155.803,163.466,4.61728
4726,263,1906,170,12555,200,3717,4134,1276,903,448,138.28,169.844,4.23096
4727,264,1903,170,12580,200,3695,4197,1265,874,450,135.045,167.088,3.7647
4728,264,1901,170,12567,200,3609,4159,1286,857,450,134.708,170.839,3.54945
4729,263,1900,170,12530,200,3600,4214,1323,879,447,141.376,178.23,4.2313
4730,263,1901,170,12516,200,3781,4097,1317,910,448,145.733,172.909,5.14301
4731,261,1903,171,12437,200,3771,3955,1468,976,454,170.795,179.858,8.2943
4732,261,1904,171,12443,200,3761,3871,1397,1032,453,166.322,171.812,4.92265
4733,261,1906,171,12433,200,3761,3871,1517,1032,453,166.948,159.656,3.78825
4734,263,1907,171,12492,200,3800,3873,1376,974,453,164.642,161.581,4.37832
4735,262,1910,171,12426,200,3748,3946,1297,975,447,150.368,157.482,4.01165
4736,262,1913,171,12438,200,3716,3956,1297,944,449,168.417,187.888,5.95895
4737,263,1918,171,12449,200,3726,3914,1419,958,454,147.841,133.878,3.69996
4738,261,1925,171,12327,200,3520,3935,1416,1023,457,154.25,180.115,6.47158
4739,259,1933,171,12236,200,3642,3934,1484,1027,457,183.982,221.524,8.95023
4740,262,1941,171,12338,200,3776,3990,1577,984,457,203.769,166.991,12.1145
4741,261,1947,171,12315,200,3727,4114,1415,954,452,175.337,180.647,7.88509
4801,256,2010,166,11479,200,3779,4381,1447,1163,450,204.144,189.53,5.2955
4802,256,2027,166,11446,200,3907,4331,1402,988,443,203.387,167.884,5.35572
4803,256,2047,166,11411,200,3897,4342,1400,955,447,198.634,182.45,5.7637
4804,255,2066,166,11353,200,3904,4333,1411,932,446,220.462,184.942,5.55849
4805,256,2083,166,11335,200,3904,4333,1428,932,446,209.938,146.407,4.80613
4806,257,2096,166,11332,200,3955,4320,1437,898,446,194.215,172.163,5.24989
4807,257,2103,166,11326,200,4009,4339,1469,893,442,194.215,172.163,5.24989
4808,257,2105,166,11337,200,4000,4258,1469,898,448,191.308,169.577,4.91544
4809,256,2101,166,11328,200,4044,4294,1480,865,447,187.669,171.835,5.55755
4810,257,2094,166,11374,200,4008,4156,1464,876,450,201.796,151.201,4.76203
4811,257,2082,166,11402,200,3988,4140,1484,901,450,187.695,185.578,4.56762
4812,256,2081,166,11388,200,3845,4068,1487,972,448,205.321,198.426,4.05226
4813,256,2085,166,11389,200,3735,4184,1474,974,451,208.591,163.464,4.20895
4814,256,2095,166,11368,200,3753,4258,1503,897,456,205.792,186.156,4.33332
4815,256,2110,166,11352,200,3753,4258,1603,897,456,198.887,151.804,5.28329
4816,255,2128,165,11285,200,3775,4227,1636,961,455,212.601,197.334,6.56905
4817,253,2148,165,11216,200,3640,4262,1849,930,452,225.772,207.597,7.63865
4818,253,2168,165,11166,200,3642,4452,1849,902,451,240.208,159.445,11.6767
4819,253,2188,165,11127,200,3756,4415,1721,874,452,243.599,198.166,12.4218
4820,252,2207,165,11077,200,3870,4415,1578,865,456,243.599,198.166,12.4218
4821,253,2227,164,11067,200,3896,4503,1535,927,452,260.562,188.93,14.8624
4822,253,2245,164,11023,200,3742,4506,1524,867,450,249.332,130.09,8.31265
4823,252,2277,164,10922,200,3754,4503,1511,851,448,259.697,211.053,9.11783
4824,254,2288,164,10929,200,3754,4503,1498,851,448,267.85,170.766,15.0666
4825,254,2296,164,10926,200,3818,4412,1506,845,451,252.096,184.261,11.854
4826,255,2298,164,10923,200,3998,4444,1507,872,455,244.689,164.941,11.6581
4827,255,2296,164,10931,200,3975,4507,1459,911,450,235.261,136.446,9.19358
4828,255,2290,164,10947,200,3980,4398,1459,921,448,227.732,182.583,7.99924
4829,254,2280,164,10926,200,4063,4497,1430,915,444,243.769,178.751,10.882
4830,254,2267,165,10959,200,3977,4535,1473,832,448,232.535,175.589,10.753
4831,255,2251,165,11017,200,4019,4479,1537,921,453,230.67,158.615,8.36711
4832,254,2232,166,11032,200,3942,4571,1482,943,452,238.329,186.707,10.1572
4833,255,2210,166,11106,200,3975,4659,1621,955,447,238.329,186.707,10.1572
4834,257,2182,166,11212,200,3975,4659,1694,955,447,218.567,152.556,8.43633
4835,258,2153,166,11300,200,4009,4514,1495,1033,448,196.243,143.556,6.25918
4836,256,2103,167,11385,200,4097,4339,1452,1123,448,202.347,154.987,4.14824
4837,256,2082,167,11438,200,4057,4310,1452,1001,448,211.624,165.672,4.23789
4838,257,2066,167,11488,200,4003,4389,1517,959,442,203.988,151.437,3.9809
4839,256,2054,167,11493,200,4009,4373,1497,911,442,205.888,185.309,4.17014
4840,256,2045,167,11522,200,4004,4314,1449,857,442,208.728,178.02,4.09409
4841,256,2037,167,11531,200,3898,4323,1427,871,438,217.494,166.998,3.63232
4842,256,2028,167,11580,200,3784,4367,1429,960,440,206.331,133.844,4.10612
4843,256,2020,167,11601,200,3673,4400,1466,962,444,201.844,195.621,4.58338
4844,255,2011,167,11575,200,3673,4400,1448,962,444,221.331,175.107,4.60161
4845,256,2001,167,11627,200,3801,4321,1488,831,444,221.331,175.107,4.60161
4846,256,1991,168,11625,200,3953,4202,1479,849,452,205.101,166.114,5.40172
4847,256,1985,168,11657,200,3992,4330,1479,858,451,214.881,164.938,3.82302
4848,256,1993,167,11624,200,3754,4537,1466,924,451,212.721,175.216,4.74269
4849,255,2005,167,11561,200,3663,4610,1473,982,446,218.344,167.857,4.99543
4850,252,2022,167,11415,200,3457,4770,1639,1055,439,234.878,198.008,7.36429
4851,251,2043,167,11324,200,3331,4784,1745,1037,448,271.191,202.417,13.6556
4852,255,2066,166,11446,200,3650,4517,1622,979,450,271.188,129.792,12.9158
4853,253,2088,166,11321,200,3610,4545,1591,918,454,233.579,210.583,9.96286
4854,254,2110,166,11318,200,3610,4545,1633,918,454,274.034,139.094,11.2978
4855,253,2130,166,11248,200,3561,4627,1570,920,456,270.172,204.318,10.612
4856,254,2149,166,11270,200,3628,4595,1572,1036,452,251.586,174.071,7.46236
4857,253,2167,165,11179,200,3515,4753,1572,942,451,267.337,164.992,9.37715
4858,254,2185,165,11180,200,3447,4838,1561,792,442,267.337,164.992,9.37715
4859,253,2203,165,11128,200,3485,4718,1524,753,446,251.799,193.292,5.77039
4860,253,2234,164,11100,200,3596,4518,1486,775,448,254.413,150.639,5.76501
4861,253,2245,165,11077,200,3440,4611,1534,773,441,259.351,205.709,8.01184
4862,255,2252,165,11133,200,3573,4547,1640,738,438,259.62,168.628,11.5281
4863,256,2255,165,11154,200,3587,4584,1487,734,441,227.293,161.531,5.4972
4864,255,2257,164,11142,200,3587,4584,1500,734,441,215.638,177.687,8.62549
4865,253,2258,164,11075,200,3669,4469,1542,802,444,258.44,176.464,7.10517
4866,252,2259,164,11019,200,3648,4592,1542,825,450,285.203,217.214,9.20888
4867,252,2262,164,10991,200,3642,4570,1542,858,450,304.627,194.477,10.4843
4868,252,2265,164,11000,200,3595,4535,1570,929,446,318.928,141.992,14.3269
4869,253,2266,164,11040,200,3801,4501,1647,892,442,262.452,141.716,8.31025
4870,253,2265,164,11039,200,3907,4470,1618,838,442,260.75,195.155,10.5814
4871,255,2260,164,11111,200,4175,4270,1609,848,440,260.75,195.155,10.5814
4872,256,2252,165,11176,200,3978,4357,1450,876,441,235.688,170.545,9.40558
4873,255,2230,165,11184,200,3880,4353,1591,1032,440,237.964,184.964,12.9211
4874,256,2215,166,11251,200,3880,4353,1472,1032,440,264.825,192.671,15.8769
4875,258,2199,166,11316,200,4132,4303,1477,1036,442,228.178,162.12,11.5057
4876,258,2181,166,11362,200,4099,4280,1538,1032,443,197.014,149.176,4.94172
4877,258,2166,166,11403,200,4017,4370,1538,997,443,189.845,153.801,4.34605
4878,257,2155,166,11416,200,4110,4316,1486,938,442,196.163,175.164,6.10573
4879,257,2150,166,11423,200,4284,4274,1418,953,442,194.423,184.857,5.0293
4880,256,2146,166,11414,200,4260,4221,1505,1000,448,246.772,190.286,12.0449
4881,257,2145,166,11438,200,3984,4241,1564,1024,448,222.806,132.591,8.61278
4882,257,2146,166,11443,200,4113,4082,1466,1030,446,206.746,164.416,5.61134
4883,257,2147,166,11438,200,4189,4196,1514,996,446,201.479,173.187,4.76749
4884,258,2147,166,11469,200,4189,4196,1509,996,446,201.479,173.187,4.76749
4885,257,2141,167,11478,200,4082,4267,1506,991,449,206.019,183.765,5.68491
4886,258,2133,167,11518,200,3910,4312,1571,925,449,195.164,158.688,6.52853
4887,258,2124,167,11565,200,3874,4206,1571,917,446,181.766,166.841,5.65641
